matchId,blueTop,blueJungle,blueMid,blueADC,blueSupport,redTop,redJungle,redMid,redADC,redSupport,blueWin,blueTopMastery,blueTopRank,blueJungleMastery,blueJungleRank,blueMidMastery,blueMidRank,blueADCMastery,blueADCRank,blueSupportMastery,blueSupportRank,redTopMastery,redTopRank,redJungleMastery,redJungleRank,redMidMastery,redMidRank,redADCMastery,redADCRank,redSupportMastery,redSupportRank
KR_8161709250,Malphite,JarvanIV,Aurora,Ezreal,Ivern,Yone,XinZhao,Akali,Senna,Zilean,0,66972.0,3.0,8698.0,3.0,443194.0,3.0,153184.0,3.0,2147561.0,3.0,300587.0,3.0,1582.0,3.0,63411.0,3.0,58681.0,3.0,189844.0,3.0
KR_8161705253,Aurora,Ekko,Jayce,Varus,Karma,Malphite,Ivern,Talon,Yunara,AurelionSol,0,443194.0,3.0,616395.0,3.0,103329.0,3.0,62275.0,3.0,67224.0,3.0,2448.0,3.0,22963.0,3.0,2869020.0,3.0,58304.0,3.0,49704.0,3.0
KR_8161681640,DrMundo,Graves,Aurora,Zeri,Zyra,Garen,MasterYi,Xerath,Jhin,Nautilus,1,1889956.0,3.0,318170.0,3.0,443194.0,3.0,37567.0,3.0,12020.0,3.0,204395.0,3.0,3652156.0,3.0,572665.0,3.0,10412.0,3.0,71695.0,3.0
KR_8161609849,Ornn,Ambessa,Mel,Yunara,Kennen,Poppy,Pantheon,Viktor,Brand,Nami,0,2842568.0,3.0,51603.0,3.0,649337.0,3.0,6840.0,3.0,564297.0,3.0,74758.0,3.0,63948.0,3.0,36755.0,3.0,1477276.0,3.0,5441.0,3.0
KR_8161602061,Anivia,Naafiri,Yone,Ezreal,Zyra,Renekton,Nidalee,Zoe,Senna,Alistar,1,97329.0,3.0,109597.0,3.0,16862.0,3.0,87643.0,3.0,177375.0,3.0,420756.0,3.0,264599.0,3.0,13673.0,3.0,140793.0,3.0,193626.0,3.0
KR_8161553039,Renekton,Ambessa,Zed,Jinx,Amumu,Olaf,XinZhao,Malphite,Mel,Pyke,1,105611.0,3.0,51603.0,3.0,1678059.0,3.0,20583.0,3.0,44765.0,3.0,1300429.0,3.0,52161.0,3.0,34171.0,3.0,33800.0,3.0,997517.0,3.0
KR_8161492286,Senna,Graves,Sylas,Aphelios,Lux,KSante,Nidalee,Xerath,Ashe,Seraphine,1,863614.0,3.0,11209.0,3.0,370606.0,3.0,10930.0,3.0,13040.0,3.0,758977.0,3.0,1337078.0,3.0,74676.0,3.0,107440.0,3.0,4063.0,3.0
KR_8160379389,Kassadin,Vi,Sylas,Ezreal,Thresh,Rumble,Ambessa,Azir,Varus,Nautilus,0,1235283.0,3.0,85045.0,3.0,471934.0,3.0,441558.0,3.0,111046.0,3.0,1589839.0,3.0,51603.0,3.0,792461.0,3.0,123288.0,3.0,5442.0,3.0
KR_8160350124,Ambessa,Vi,Ahri,Xayah,Poppy,Swain,LeeSin,Kassadin,Jhin,Belveth,1,227501.0,3.0,29446.0,3.0,19176.0,3.0,38256.0,3.0,2129.0,3.0,1215087.0,3.0,7965.0,3.0,1235283.0,3.0,84306.0,3.0,406798.0,3.0
KR_8160319709,Gnar,Shyvana,Xerath,Ezreal,Pyke,Volibear,Vi,Aurora,MissFortune,Brand,1,152635.0,3.0,194042.0,3.0,35377.0,3.0,4978.0,3.0,232219.0,3.0,781550.0,3.0,163360.0,3.0,443194.0,3.0,34820.0,3.0,34203.0,3.0
KR_8160272146,Cassiopeia,Graves,Zoe,Kaisa,Nautilus,Aatrox,Khazix,Mel,Ezreal,Rell,0,1989851.0,3.0,96963.0,3.0,13673.0,3.0,275671.0,3.0,130765.0,3.0,216269.0,3.0,1014723.0,3.0,44904.0,3.0,221082.0,3.0,67657.0,3.0
KR_8160161647,Gnar,Graves,Xerath,Ziggs,Leona,Irelia,Twitch,Yasuo,Mel,Pyke,0,101944.0,3.0,130678.0,3.0,1190.0,3.0,4528.0,3.0,118532.0,3.0,29202.0,3.0,7338.0,3.0,494508.0,3.0,18629.0,3.0,68070.0,3.0
KR_8160149812,Jax,RekSai,Aurora,Zeri,Lulu,Vladimir,Talon,Orianna,Jhin,FiddleSticks,0,809788.0,3.0,13829.0,3.0,443194.0,3.0,239818.0,3.0,78082.0,3.0,570835.0,3.0,23498.0,3.0,273593.0,3.0,146559.0,3.0,4263408.0,3.0
KR_8160157021,Elise,Naafiri,Aurora,Caitlyn,Bard,Ornn,Viego,Ryze,Zeri,Sona,1,322854.0,3.0,357211.0,3.0,443194.0,3.0,154263.0,3.0,32335.0,3.0,63734.0,3.0,195621.0,3.0,68815.0,3.0,239818.0,3.0,907.0,3.0
KR_8160146421,Kled,Kayn,Leblanc,Velkoz,Karma,Olaf,Nidalee,Galio,Xayah,Qiyana,1,931055.0,3.0,1354993.0,3.0,298135.0,3.0,83187.0,3.0,13359.0,3.0,4235030.0,3.0,451208.0,3.0,9302.0,3.0,73731.0,3.0,244218.0,3.0
KR_8160064309,Yone,Ambessa,Sylas,Corki,Senna,Aurora,LeeSin,Ryze,Ezreal,Lux,1,686284.0,3.0,99055.0,3.0,172104.0,3.0,68392.0,3.0,65165.0,3.0,68344.0,3.0,637068.0,3.0,24271.0,3.0,177689.0,3.0,1292.0,3.0
KR_8161376088,Ambessa,Talon,Galio,Ezreal,Sona,Sion,LeeSin,Hwei,Ashe,Seraphine,0,19752.0,3.0,45995.0,3.0,15926.0,3.0,34559.0,3.0,84360.0,3.0,12032.0,3.0,83633.0,3.0,116169.0,3.0,223545.0,3.0,64959.0,3.0
KR_8160948107,Aurora,Evelynn,Shen,Ezreal,Karma,Mordekaiser,Taliyah,Yone,Kaisa,Nautilus,0,213872.0,3.0,1747749.0,3.0,118463.0,3.0,326929.0,3.0,44707.0,3.0,125618.0,3.0,323389.0,3.0,343353.0,3.0,242738.0,3.0,58209.0,3.0
KR_8160890720,Ornn,Graves,Aurora,Yunara,Karma,Zaahen,Khazix,Sylas,Ezreal,Annie,1,2842568.0,3.0,202726.0,3.0,483587.0,3.0,15488.0,3.0,411160.0,3.0,28266.0,3.0,2598841.0,3.0,81649.0,3.0,78388.0,3.0,1903081.0,3.0
KR_8160684786,Zaahen,RekSai,Ahri,Ashe,Seraphine,Mordekaiser,Taliyah,Pantheon,Ezreal,Swain,1,32410.0,3.0,865194.0,3.0,176308.0,3.0,15794.0,3.0,245657.0,3.0,27882.0,3.0,183983.0,3.0,21744.0,3.0,181820.0,3.0,1666321.0,3.0
KR_8160654091,Darius,Taliyah,Sylas,Xayah,Janna,Quinn,Graves,Katarina,Kaisa,Lulu,1,2095462.0,3.0,183983.0,3.0,81649.0,3.0,6519.0,3.0,473694.0,3.0,806286.0,3.0,155321.0,3.0,5207569.0,3.0,310673.0,3.0,494150.0,3.0
KR_8160597624,Urgot,Taliyah,Yone,Swain,Alistar,Yorick,Viego,Akali,Ezreal,Karma,0,2436776.0,3.0,66899.0,3.0,343353.0,3.0,441572.0,3.0,35606.0,3.0,1941940.0,3.0,106460.0,3.0,46349.0,3.0,331959.0,3.0,60478.0,3.0
KR_8160539597,Ambessa,Diana,Vex,Jhin,Karma,Teemo,LeeSin,Vladimir,Lucian,Blitzcrank,0,264123.0,3.0,211313.0,3.0,5129.0,3.0,368079.0,3.0,63958.0,3.0,3654721.0,3.0,355072.0,3.0,133497.0,3.0,439358.0,3.0,68545.0,3.0
KR_8160504796,Viktor,Taliyah,Renekton,Draven,Rell,Vayne,LeeSin,Sylas,Nilah,Alistar,0,267949.0,3.0,280512.0,3.0,15277.0,3.0,1749352.0,3.0,312877.0,3.0,92555.0,3.0,887017.0,3.0,81649.0,3.0,97776.0,3.0,187218.0,3.0
KR_8160484376,Zaahen,Belveth,Akali,Anivia,Karma,Tryndamere,Pantheon,Leblanc,Jhin,Rell,1,456432.0,3.0,173171.0,3.0,17476.0,3.0,10511.0,3.0,2472404.0,3.0,114286.0,3.0,36031.0,3.0,13945.0,3.0,422634.0,3.0,1250607.0,3.0
KR_8160403619,Sion,Vi,Akshan,Kaisa,Thresh,Gwen,LeeSin,Akali,Yunara,Braum,0,3085901.0,3.0,6575.0,3.0,199205.0,3.0,390194.0,3.0,497801.0,3.0,879694.0,3.0,99110.0,3.0,17476.0,3.0,6676.0,3.0,18477.0,3.0
KR_8158928182,KSante,Talon,Ryze,Kaisa,Alistar,Garen,Vi,Orianna,Ezreal,Karma,1,1363676.0,3.0,630677.0,3.0,82635.0,3.0,71949.0,3.0,1115920.0,3.0,59218.0,3.0,344258.0,3.0,343015.0,3.0,289510.0,3.0,11101.0,3.0
KR_8155660004,Ornn,Pantheon,TwistedFate,Jhin,Alistar,Sylas,RekSai,Lissandra,Kaisa,Nautilus,0,123771.0,3.0,22875.0,3.0,244399.0,3.0,142747.0,3.0,532563.0,3.0,2040.0,3.0,127087.0,3.0,134310.0,3.0,141504.0,3.0,607936.0,3.0
KR_8154981951,Zed,Sylas,Qiyana,Jinx,Maokai,Darius,Olaf,Vladimir,Cassiopeia,Karma,1,709947.0,3.0,210785.0,3.0,1962262.0,3.0,63501.0,3.0,177765.0,3.0,7681.0,3.0,7192.0,3.0,6697751.0,3.0,4285199.0,3.0,30070.0,3.0
KR_8154932773,Ryze,Viego,Malphite,Aphelios,Thresh,Fiora,JarvanIV,Galio,Jinx,Pyke,1,94434.0,3.0,77853.0,3.0,46355.0,3.0,599934.0,3.0,194367.0,3.0,735297.0,3.0,24405.0,3.0,97133.0,3.0,7536216.0,3.0,1140994.0,3.0
KR_8154866696,Gwen,Skarner,Sylas,Yasuo,Nautilus,Udyr,Graves,Illaoi,Ezreal,Mel,1,199225.0,3.0,4289.0,3.0,1561659.0,3.0,3706625.0,3.0,79167.0,3.0,745365.0,3.0,155017.0,3.0,217907.0,3.0,415745.0,3.0,690.0,3.0
KR_8154819274,Singed,XinZhao,Galio,Jhin,Bard,Gnar,Olaf,Xerath,Lucian,Nautilus,0,767697.0,3.0,49890.0,3.0,251291.0,3.0,98115.0,3.0,165622.0,3.0,713747.0,3.0,7192.0,3.0,267628.0,3.0,237349.0,3.0,8656.0,3.0
KR_8152804732,Yone,Skarner,Azir,Xayah,Shen,Sion,JarvanIV,Leblanc,Yunara,Karma,1,324888.0,3.0,62255.0,3.0,62297.0,3.0,84913.0,3.0,36720.0,3.0,5214.0,3.0,82841.0,3.0,443963.0,3.0,62566.0,3.0,208769.0,3.0
KR_8152682064,Renekton,Olaf,Azir,Ezreal,Karma,Gangplank,JarvanIV,Talon,Mel,Swain,1,25680.0,3.0,7192.0,3.0,61899.0,3.0,67988.0,3.0,105928.0,3.0,4017776.0,3.0,107815.0,3.0,129456.0,3.0,22063.0,3.0,445217.0,3.0
KR_8152586515,Renekton,Hecarim,Akshan,Nilah,Anivia,Vayne,XinZhao,Seraphine,Yunara,Lulu,1,25680.0,3.0,2768258.0,3.0,900804.0,3.0,1413933.0,3.0,16260.0,3.0,94588.0,3.0,20490.0,3.0,7433.0,3.0,231902.0,3.0,28555.0,3.0
KR_8152532555,Gangplank,Viego,Azir,Sivir,Bard,Ryze,Ambessa,Aurora,Ezreal,Anivia,1,4017776.0,3.0,232573.0,3.0,431044.0,3.0,62187.0,3.0,217518.0,3.0,28416.0,3.0,64784.0,3.0,285503.0,3.0,865218.0,3.0,16734.0,3.0
KR_8152439913,Sion,Viego,Syndra,Kaisa,JarvanIV,Zaahen,Elise,Talon,Ashe,Senna,0,2432.0,3.0,77853.0,3.0,66339.0,3.0,74915.0,3.0,196460.0,3.0,18353.0,3.0,278202.0,3.0,565858.0,3.0,33544.0,3.0,4722817.0,3.0
KR_8151239203,Gnar,Pantheon,Galio,Vex,Pyke,Sylas,LeeSin,TwistedFate,Ezreal,Karma,0,161121.0,3.0,22875.0,3.0,3723566.0,3.0,448216.0,3.0,115381.0,3.0,2777.0,3.0,527539.0,3.0,95880.0,3.0,53846.0,3.0,150017.0,3.0
KR_8151203089,Jayce,LeeSin,Ahri,Ashe,Seraphine,Malphite,Graves,Akshan,Senna,Bard,0,397638.0,3.0,191519.0,3.0,73343.0,3.0,390500.0,3.0,15966.0,3.0,6012.0,3.0,198753.0,3.0,630733.0,3.0,4222.0,3.0,128440.0,3.0
KR_8161912086,Irelia,Olaf,Vex,Senna,Rell,Sett,Ambessa,Viktor,Tristana,Pyke,1,369165.0,3.0,325066.0,3.0,13974.0,3.0,17553.0,3.0,212388.0,3.0,2870061.0,3.0,98860.0,3.0,15593.0,3.0,116335.0,3.0,2010825.0,3.0
KR_8161788014,Irelia,JarvanIV,Ahri,Sivir,Yuumi,Camille,Khazix,TwistedFate,Jhin,FiddleSticks,0,369165.0,3.0,4784.0,3.0,6300.0,3.0,78193.0,3.0,1654434.0,3.0,770500.0,3.0,12777.0,3.0,19427.0,3.0,69552.0,3.0,1238750.0,3.0
KR_8161762220,Aatrox,MasterYi,Irelia,Yunara,Pyke,Yone,Vi,Skarner,Ezreal,Elise,0,377384.0,3.0,2118.0,3.0,68083.0,3.0,563992.0,3.0,20906.0,3.0,579312.0,3.0,23122.0,3.0,1095926.0,3.0,134516.0,3.0,109214.0,3.0
KR_8161728851,Maokai,Nunu,Viktor,Ezreal,Karma,Zaahen,Briar,Orianna,Cassiopeia,Nautilus,1,266383.0,3.0,3056861.0,3.0,64481.0,3.0,25610.0,3.0,85198.0,3.0,30787.0,3.0,2487764.0,3.0,611.0,3.0,82979.0,3.0,49523.0,3.0
KR_8158327099,Gnar,Ambessa,Ryze,Zeri,Karma,Cassiopeia,Graves,Garen,Samira,Blitzcrank,1,247251.0,3.0,108420.0,3.0,61465.0,3.0,185180.0,3.0,23775.0,3.0,1866119.0,3.0,90974.0,3.0,2401.0,3.0,788532.0,3.0,565.0,3.0
KR_8156703097,Renekton,Taliyah,Azir,Jhin,Thresh,Yone,Graves,Xerath,Jinx,Galio,1,27070.0,3.0,505824.0,3.0,216821.0,3.0,30196.0,3.0,255686.0,3.0,51541.0,3.0,150781.0,3.0,223787.0,3.0,175468.0,3.0,169155.0,3.0
KR_8155486100,Rumble,Amumu,Yasuo,Ezreal,Sona,Anivia,Jayce,Akali,Kaisa,Neeko,0,238152.0,3.0,3357.0,3.0,2218180.0,3.0,139060.0,3.0,239033.0,3.0,87698.0,3.0,136003.0,3.0,19916.0,3.0,592461.0,3.0,34046.0,3.0
KR_8155433541,Skarner,Shyvana,Orianna,Sivir,Lulu,Ambessa,Kindred,Akali,Ezreal,Karma,1,40041.0,3.0,47315.0,3.0,220496.0,3.0,163555.0,3.0,70098.0,3.0,6545.0,3.0,461057.0,3.0,19916.0,3.0,895775.0,3.0,361209.0,3.0
KR_8154689062,Vladimir,Talon,Irelia,Sivir,Nautilus,Malphite,JarvanIV,Ryze,Ezreal,Neeko,1,6697751.0,3.0,2450673.0,3.0,78489.0,3.0,47324.0,3.0,154676.0,3.0,154689.0,3.0,88103.0,3.0,565495.0,3.0,545374.0,3.0,8754.0,3.0
KR_8154668430,KSante,Viego,Ahri,Kalista,Renata,Zilean,Kindred,Lissandra,Yunara,Braum,1,89231.0,3.0,952322.0,3.0,1048370.0,3.0,107477.0,3.0,106239.0,3.0,103905.0,3.0,9246.0,3.0,27432.0,3.0,78864.0,3.0,113535.0,3.0
KR_8154268956,Kennen,LeeSin,Sylas,MissFortune,Taric,Gangplank,Vi,Taliyah,Ezreal,Alistar,1,58491.0,3.0,1005083.0,3.0,12720.0,3.0,156216.0,3.0,35582.0,3.0,2599865.0,3.0,18215.0,3.0,271847.0,3.0,123382.0,3.0,38371.0,3.0
KR_8154090358,Kayle,Viego,Diana,Jhin,Pyke,Jax,Talon,Viktor,MissFortune,Nautilus,1,3114940.0,3.0,50806.0,3.0,905560.0,3.0,183534.0,3.0,211937.0,3.0,38101.0,3.0,525066.0,3.0,10464.0,3.0,154593.0,3.0,5811.0,3.0
KR_8153981921,Gragas,Viego,Yone,Ashe,Seraphine,KSante,Briar,AurelionSol,Anivia,Taric,0,5867.0,3.0,102472.0,3.0,51541.0,3.0,20406.0,3.0,5138.0,3.0,39832.0,3.0,3108700.0,3.0,94809.0,3.0,42989.0,3.0,349812.0,3.0
KR_8151260383,Rumble,Viego,Aurora,Jhin,Bard,Shen,Shyvana,Annie,Ashe,Seraphine,0,135750.0,3.0,1506534.0,3.0,99168.0,3.0,33784.0,3.0,175833.0,3.0,4663979.0,3.0,16017.0,3.0,106578.0,3.0,10966.0,3.0,39773.0,3.0
KR_8162473674,Pantheon,Sejuani,Zed,Kaisa,Morgana,Vladimir,Graves,Talon,Sivir,Braum,0,2126777.0,3.0,117066.0,3.0,121926.0,3.0,552962.0,3.0,8542.0,3.0,148586.0,3.0,217960.0,3.0,3305343.0,3.0,35921.0,3.0,7755.0,3.0
KR_8162406922,Jayce,Talon,Anivia,Caitlyn,Maokai,Yorick,Graves,Sylas,MissFortune,Bard,1,183076.0,3.0,3305343.0,3.0,252552.0,3.0,169641.0,3.0,1740415.0,3.0,34649.0,3.0,133090.0,3.0,119005.0,3.0,177683.0,3.0,60871.0,3.0
KR_8162295121,Sion,Karthus,Talon,Jhin,Bard,Ryze,Fizz,TwistedFate,Draven,Rell,1,25158.0,3.0,13035.0,3.0,3305343.0,3.0,18743.0,3.0,868248.0,3.0,17889.0,3.0,65668.0,3.0,880725.0,3.0,1364040.0,3.0,247873.0,3.0
KR_8162227914,Zac,Rengar,Talon,Karthus,Lissandra,Naafiri,Nidalee,Sion,Ezreal,Vex,1,108476.0,3.0,3116609.0,3.0,3305343.0,3.0,156604.0,3.0,8463.0,3.0,52095.0,3.0,80656.0,3.0,12384.0,3.0,231330.0,3.0,679231.0,3.0
KR_8160559907,Yasuo,Sylas,Talon,AurelionSol,Braum,Maokai,Graves,Ahri,Jhin,Leona,1,2021824.0,3.0,41497.0,3.0,3305343.0,3.0,254415.0,3.0,214390.0,3.0,909604.0,3.0,479055.0,3.0,446347.0,3.0,590165.0,3.0,157275.0,3.0
KR_8158069084,Renekton,Malphite,Qiyana,Caitlyn,Karma,Gwen,Briar,Talon,Lucian,Pantheon,1,200525.0,3.0,133408.0,3.0,746005.0,3.0,17888.0,3.0,37185.0,3.0,65360.0,3.0,3108700.0,3.0,3305343.0,3.0,5752.0,3.0,47939.0,3.0
KR_8158026596,Ambessa,Talon,Azir,Swain,Pantheon,Olaf,Ekko,Ahri,Jhin,Maokai,1,95238.0,3.0,3305343.0,3.0,92085.0,3.0,1570908.0,3.0,183461.0,3.0,2092111.0,3.0,13358.0,3.0,52319.0,3.0,193649.0,3.0,1784093.0,3.0
KR_8161507618,Renekton,Graves,Taliyah,Jhin,Zoe,Gnar,Naafiri,Galio,Ashe,Seraphine,1,372187.0,3.0,24930.0,3.0,110480.0,3.0,8435.0,3.0,545947.0,3.0,12112.0,3.0,21864.0,3.0,1370106.0,3.0,169950.0,3.0,265713.0,3.0
KR_8161369807,Vladimir,LeeSin,Ambessa,Xayah,Lulu,Sejuani,Maokai,Qiyana,Kaisa,Senna,0,4720578.0,3.0,646179.0,3.0,6570.0,3.0,7583.0,3.0,2967272.0,3.0,3952905.0,3.0,909604.0,3.0,55785.0,3.0,517635.0,3.0,95446.0,3.0
KR_8154068664,Sion,Nidalee,Viktor,Jinx,Thresh,Ambessa,Zac,Corki,Ezreal,Nami,0,5966.0,3.0,228184.0,3.0,381.0,3.0,35412.0,3.0,194367.0,3.0,80059.0,3.0,153479.0,3.0,329912.0,3.0,574093.0,3.0,2120181.0,3.0
KR_8153935454,Renekton,Karthus,Anivia,Sivir,Soraka,Zaahen,Nunu,Galio,Vayne,Rammus,1,3213394.0,3.0,554930.0,3.0,30047.0,3.0,28484.0,3.0,1036236.0,3.0,62843.0,3.0,96675.0,3.0,1510022.0,3.0,519220.0,3.0,7052853.0,3.0
KR_8153882762,Urgot,Graves,Vladimir,Aphelios,Lulu,Ryze,Elise,Zed,Lucian,Nami,1,2424745.0,3.0,167387.0,3.0,957923.0,3.0,551000.0,3.0,2967272.0,3.0,44778.0,3.0,198911.0,3.0,2151504.0,3.0,88590.0,3.0,627145.0,3.0
KR_8153754070,Karma,Viego,Zaahen,Swain,Soraka,Annie,LeeSin,Zed,Sivir,Nautilus,1,332193.0,3.0,93474.0,3.0,2842.0,3.0,1406962.0,3.0,1036236.0,3.0,1903081.0,3.0,276942.0,3.0,1484002.0,3.0,13078.0,3.0,654426.0,3.0
KR_8153700408,Sion,Pantheon,Vex,Corki,Nami,Aatrox,Nidalee,Galio,Ezreal,Karma,0,860866.0,3.0,12124.0,3.0,61329.0,3.0,70633.0,3.0,2120181.0,3.0,707892.0,3.0,17199.0,3.0,2067770.0,3.0,1272987.0,3.0,489347.0,3.0
KR_8153642890,DrMundo,Talon,Ryze,Jhin,Nami,Ambessa,LeeSin,Galio,Caitlyn,Elise,0,6276.0,3.0,147383.0,3.0,94199.0,3.0,225020.0,3.0,2120181.0,3.0,69217.0,3.0,41917.0,3.0,1039502.0,3.0,152907.0,3.0,222139.0,3.0
KR_8153554604,Jax,LeeSin,Sylas,Yunara,Nami,Kled,Qiyana,Ziggs,Ashe,Seraphine,0,51766.0,3.0,57459.0,3.0,11930.0,3.0,44526.0,3.0,2120181.0,3.0,231733.0,3.0,40446.0,3.0,1713002.0,3.0,98650.0,3.0,4950.0,3.0
KR_8152551029,Skarner,XinZhao,Viktor,Yunara,Lulu,Singed,LeeSin,Leblanc,Caitlyn,Blitzcrank,0,124228.0,3.0,142338.0,3.0,14310.0,3.0,80707.0,3.0,2967272.0,3.0,1186512.0,3.0,1885723.0,3.0,180616.0,3.0,51540.0,3.0,16536.0,3.0
KR_8152449747,Zaahen,Graves,Viktor,Sivir,Lulu,Garen,Nidalee,Annie,Jhin,Soraka,0,301681.0,3.0,122409.0,3.0,100020.0,3.0,20874.0,3.0,121628.0,3.0,437368.0,3.0,413511.0,3.0,24709.0,3.0,805772.0,3.0,1036236.0,3.0
KR_8160150449,Shen,Hecarim,Zed,Tristana,Bard,Aatrox,Nocturne,Akali,Kaisa,Pyke,1,23300.0,3.0,24677.0,3.0,640879.0,3.0,72555.0,3.0,141383.0,3.0,32047.0,3.0,402789.0,3.0,118319.0,3.0,118046.0,3.0,22555.0,3.0
KR_8160128306,Neeko,MasterYi,Ryze,Yunara,Lulu,Olaf,Hecarim,TwistedFate,Kaisa,Maokai,1,325969.0,3.0,2458622.0,3.0,5853.0,3.0,281871.0,3.0,33733.0,3.0,4235030.0,3.0,199178.0,3.0,5185.0,3.0,40523.0,3.0,1154309.0,3.0
KR_8160098718,Jayce,Belveth,Vex,Senna,Ekko,TwistedFate,Hecarim,Katarina,Jhin,Nautilus,1,217648.0,3.0,805000.0,3.0,205045.0,3.0,322813.0,3.0,319712.0,3.0,132920.0,3.0,478119.0,3.0,1172527.0,3.0,72176.0,3.0,82991.0,3.0
KR_8160054122,Kayle,Mordekaiser,Kassadin,Yunara,Karma,Sett,Rammus,Hwei,Jhin,Pantheon,1,1919036.0,3.0,37265.0,3.0,566251.0,3.0,8071.0,3.0,214970.0,3.0,320278.0,3.0,2802557.0,3.0,227411.0,3.0,215964.0,3.0,74269.0,3.0
KR_8159937053,Camille,Talon,Galio,Ashe,Seraphine,Jax,Nocturne,Aurora,Varus,Shen,1,80224.0,3.0,117841.0,3.0,3723566.0,3.0,8088.0,3.0,782115.0,3.0,916775.0,3.0,736.0,3.0,7325.0,3.0,114024.0,3.0,7901.0,3.0
KR_8159421719,Garen,Kindred,Viktor,Yunara,Anivia,Zaahen,Viego,Ahri,Kaisa,Blitzcrank,0,2170.0,3.0,252882.0,3.0,88214.0,3.0,75661.0,3.0,9242.0,3.0,55292.0,3.0,199450.0,3.0,207624.0,3.0,111163.0,3.0,14005.0,3.0
KR_8159377973,Gwen,Ambessa,Orianna,Ezreal,Zac,Shen,Viego,Sylas,Kaisa,Nautilus,0,22331.0,3.0,22602.0,3.0,559317.0,3.0,71973.0,3.0,2517119.0,3.0,2236248.0,3.0,46945.0,3.0,403728.0,3.0,45660.0,3.0,82991.0,3.0
KR_8157929776,Aatrox,Vi,Ahri,Yunara,Thresh,Renekton,Volibear,Sylas,Jinx,Braum,1,379641.0,3.0,57448.0,3.0,43854.0,3.0,53551.0,3.0,220989.0,3.0,279353.0,3.0,2121221.0,3.0,21462.0,3.0,233597.0,3.0,179508.0,3.0
KR_8157903578,Gragas,XinZhao,TwistedFate,Jinx,Thresh,DrMundo,Shyvana,Jayce,Vayne,Pantheon,1,17889.0,3.0,251266.0,3.0,107739.0,3.0,58496.0,3.0,4841.0,3.0,24301.0,3.0,5472.0,3.0,391762.0,3.0,519220.0,3.0,4385.0,3.0
KR_8157855861,Maokai,Graves,Azir,Yunara,Lulu,Nasus,Ambessa,Vladimir,Sivir,Bard,1,1784093.0,3.0,3571.0,3.0,13386.0,3.0,563992.0,3.0,2435331.0,3.0,2447.0,3.0,150828.0,3.0,896158.0,3.0,9767.0,3.0,10329.0,3.0
KR_8157836540,Skarner,Vi,Zoe,Senna,Soraka,Yone,Jax,Mel,Jhin,Anivia,1,382109.0,3.0,153218.0,3.0,223466.0,3.0,24821.0,3.0,2028589.0,3.0,154912.0,3.0,10460.0,3.0,494.0,3.0,15426.0,3.0,28362.0,3.0
KR_8157825959,Fiora,Nidalee,Yone,Twitch,Pantheon,Camille,JarvanIV,Ryze,Tristana,Pyke,0,3131.0,3.0,103838.0,3.0,1919.0,3.0,709223.0,3.0,160269.0,3.0,31009.0,3.0,16559.0,3.0,101853.0,3.0,86695.0,3.0,22555.0,3.0
KR_8160652139,Jayce,Khazix,Sylas,Ezreal,Karma,Yorick,LeeSin,Ahri,Yunara,Blitzcrank,0,798567.0,3.0,75091.0,3.0,275555.0,3.0,22133.0,3.0,489607.0,3.0,2459.0,3.0,1232855.0,3.0,64674.0,3.0,186849.0,3.0,76767.0,3.0
KR_8160599155,Jayce,XinZhao,Xerath,Sivir,Maokai,KSante,Naafiri,Ambessa,Mel,Alistar,1,798567.0,3.0,382802.0,3.0,68735.0,3.0,86963.0,3.0,55746.0,3.0,671620.0,3.0,64259.0,3.0,322233.0,3.0,130448.0,3.0,179161.0,3.0
KR_8159654373,Aatrox,Ambessa,Veigar,Sivir,Thresh,Jayce,Nidalee,Ahri,Jhin,Sion,1,129763.0,3.0,98899.0,3.0,812413.0,3.0,30706.0,3.0,415505.0,3.0,798567.0,3.0,278150.0,3.0,34550.0,3.0,328701.0,3.0,3421178.0,3.0
KR_8159574687,Jayce,Nidalee,Akali,Jhin,Yorick,Jax,Pantheon,Talon,Ezreal,Anivia,1,798567.0,3.0,466795.0,3.0,224773.0,3.0,193986.0,3.0,1941940.0,3.0,94709.0,3.0,39950.0,3.0,595777.0,3.0,475472.0,3.0,26279.0,3.0
KR_8158378376,Jayce,Nocturne,Akali,Ezreal,Karma,Yorick,Nidalee,Yone,Kaisa,Janna,1,349433.0,3.0,14447.0,3.0,68815.0,3.0,4772.0,3.0,199915.0,3.0,150653.0,3.0,64992.0,3.0,123218.0,3.0,139191.0,3.0,3381.0,3.0
KR_8158319939,Gangplank,Nidalee,Udyr,Kaisa,Rell,Fiora,Taliyah,Yasuo,Yunara,Lulu,1,974351.0,3.0,64992.0,3.0,175449.0,3.0,164650.0,3.0,1009468.0,3.0,56477.0,3.0,66899.0,3.0,1874883.0,3.0,31273.0,3.0,32121.0,3.0
KR_8158151280,Olaf,Sylas,Zed,Varus,Braum,DrMundo,JarvanIV,Viktor,Tristana,Alistar,1,507744.0,3.0,172845.0,3.0,123895.0,3.0,160076.0,3.0,13572.0,3.0,1767583.0,3.0,4523.0,3.0,20989.0,3.0,157828.0,3.0,11654.0,3.0
